character_skills_tables	5
image_path	key	localised_description	localised_name	unlocked_at_rank	is_background_skill	is_female_only_background_skill	is_male_only_background_skill	background_weighting	influence_cost
wh_main_spell_vampires_invocation_of_nehek.png	wh2_dlc11_skill_vmp_bloodline_necrarch_magic_invocation_of_nehek		Invocation of Nehek	0	false	false	false	0.0	0
wh_dlc03_spell_beasts_panns_impenetrable_pelt.png	wh2_dlc11_skill_vmp_bloodline_necrarch_magic_panns_pelt	Calling upon the beast spirits of the wild, the caster sheathes vulnerable flesh in unyielding fur and hide.	Pann's Impenetrable Pelt	0	false	false	false	0.0	0
wh_main_spell_death_the_purple_sun_of_xereus.png	wh2_dlc11_skill_vmp_bloodline_necrarch_magic_purple_sun		The Purple Sun of Xereus	0	false	false	false	0.0	0
wh_main_spell_vampires_raise_dead.png	wh2_dlc11_skill_vmp_bloodline_necrarch_magic_raise_dead		Raise Dead	0	false	false	false	0.0	0
wh_main_spell_death_spirit_leech.png	wh2_dlc11_skill_vmp_bloodline_necrarch_magic_spirit_leech		Spirit Leech	0	false	false	false	0.0	0
wh2_dlc11_lord_abilities_dark_protection.png	wh2_dlc11_skill_vmp_bloodline_necrarch_self_dark_protection	Those who watch proceedings from behind the veil of death may reach through to aid their disciples, when required to intervene.	Dark Protection	0	false	false	false	0.0	0
mount_barded_nightmare.png	wh2_dlc11_skill_vmp_bloodline_necrarch_unique_barded_nightmare	The most impressive Nightmares are those reared on fresh blood. Such noble monstrosities are worthy mounts.	Barded Nightmare	7	false	false	false	0.0	0
wh2_dlc11_cynosure.png	wh2_dlc11_skill_vmp_bloodline_necrarch_unique_cynosure	See the future, change the present.	Cynosure	5	false	false	false	0.0	0
mount_hellsteed.png	wh2_dlc11_skill_vmp_bloodline_necrarch_unique_hellsteed	Hellsteeds are vicious. Vampires that dabble in the binding of beasts delight in breaking these wild creatures to their will.	Hellsteed	9	false	false	false	0.0	0
wh_main_lore_passive_life_leeching.png	wh2_dlc11_skill_vmp_bloodline_necrarch_unique_life_leeching		Life-Leeching	0	false	false	false	0.0	0
wh2_dlc11_nehekharas_noble_blood.png	wh2_dlc11_skill_vmp_bloodline_necrarch_unique_nehekharas_noble_blood	The dark secrets of Necromantic lore can be found in the cursed scrolls hidden within the lairs of the oldest Vampire Lords of the Necrarch family.	Nehekhara's Noble Blood	0	false	false	false	0.0	0
wh_dlc03_lore_passive_wild_heart.png	wh2_dlc11_skill_vmp_bloodline_necrarch_unique_wild_heart	The spellcaster attunes the magic of the wild, channelling its ancient and arcane power.	Wild Heart	0	false	false	false	0.0	0
mount_zombie_dragon.png	wh2_dlc11_skill_vmp_bloodline_necrarch_unique_zombie_dragon	It is to the Plain of Bones that a Vampire Lord travels to claim a Zombie Dragon as their mount.	Zombie Dragon	17	false	false	false	0.0	0
wh2_dlc11_bestial_force.png	wh2_dlc11_skill_vmp_bloodline_strigoi_unique_bestial_force	Unleash the ravenous, primal force that dwells within.	Bestial Force	0	false	false	false	0.0	0
wh2_dlc11_bestial_monstrosity.png	wh2_dlc11_skill_vmp_bloodline_strigoi_unique_bestial_monstrosity	The savage beast knows only rage and fury.	Bestial Monstrosity	0	false	false	false	0.0	0
wh2_dlc11_lord_abilities_claws_of_mourkain.png	wh2_dlc11_skill_vmp_bloodline_strigoi_unique_claws_of_mourkain	Some races don't take annihilation lying down, and may take centuries to avenge the slight.	Claws of Mourkain	0	false	false	false	0.0	0
wh2_dlc11_curse_of_vorag.png	wh2_dlc11_skill_vmp_bloodline_strigoi_unique_curse_of_vorag	Vorag Bloodytooth swore to rebuild Strigos and avenge himself on its destroyers.	Curse of Vorag	9	false	false	false	0.0	0
wh2_dlc11_lord_abilities_ghoul_king_of_ushoran.png	wh2_dlc11_skill_vmp_bloodline_strigoi_unique_ghoul_king_of_ushoran	Ushoran's legacy is in safe hands.	Ghoul King of Ushoran	0	false	false	false	0.0	0
character_experience.png	wh2_dlc11_skill_vmp_bloodline_strigoi_unique_grave_eaters	Feed on the rotting flesh of the buried dead and grow strong.	Grave Eaters	5	false	false	false	0.0	0
wh2_dlc11_infinite_hatred.png	wh2_dlc11_skill_vmp_bloodline_strigoi_unique_infinite_hatred	It never ends.	Infinite Hatred	9	false	false	false	0.0	0
character_military_spending.png	wh2_dlc11_skill_vmp_bloodline_strigoi_unique_monstrosities_of_morr	Morr holds sway over the unreal, the stuff of dreams, ranging them against the Undead in all their nefarious forms.	Monstrosities of Morr	9	false	false	false	0.0	0
mount_terrorgheist.png	wh2_dlc11_skill_vmp_bloodline_strigoi_unique_terrorgheist	Deadly giant bats the size of dragons, capable of plucking men from the field and stunning warhorses into paralysis.	Terrorgheist	19	false	false	false	0.0	0
character_morale.png	wh2_dlc11_skill_vmp_bloodline_strigoi_unique_the_grotesque_court	Unlife inevitably changes kingly ways; Wights and other fell spirits serve the monarch, who rules over a populace of bestial Ghouls.	The Grotesque Court	9	false	false	false	0.0	0
wh_main_lore_passive_the_curse_of_undeath.png	wh2_dlc11_skill_vmp_bloodline_von_carstein_magic_curse_of_undeath	As the powers of Dark Magic are wielded for the purpose of Necromancy, its unwholesome energies invigorate the Undead.	The Curse of Undeath	0	false	false	false	0.0	0
wh_dlc03_spell_beasts_flock_of_doom.png	wh2_dlc11_skill_vmp_bloodline_von_carstein_magic_flock_of_doom	With a mighty bellow, the caster invokes Corvus the Crow Lord, summoning his servants to peck at the foe's eyes.	Flock of Doom	0	false	false	false	0.0	0
wh_main_spell_vampires_invocation_of_nehek.png	wh2_dlc11_skill_vmp_bloodline_von_carstein_magic_invocation_of_nehek		Invocation of Nehek	0	false	false	false	0.0	0
wh_main_spell_vampires_raise_dead.png	wh2_dlc11_skill_vmp_bloodline_von_carstein_magic_raise_dead		Raise Dead	0	false	false	false	0.0	0
wh_dlc03_spell_beasts_transformation_of_kadon.png	wh2_dlc11_skill_vmp_bloodline_von_carstein_magic_transformation_of_kadon	Kadon, a master of forms, was able to shift his shape into anything he chose. Here, his magic is used to summon a Varghulf, as if Kadon himself fights for you.	Transformation of Kadon	0	false	false	false	0.0	0
wh_main_spell_vampires_vanhels_danse_macabre.png	wh2_dlc11_skill_vmp_bloodline_von_carstein_magic_vanhels_danse_macabre		Vanhel's Danse Macabre	0	false	false	false	0.0	0
wh_main_spell_vampires_wind_of_death.png	wh2_dlc11_skill_vmp_bloodline_von_carstein_magic_wind_of_death		Wind of Death	0	false	false	false	0.0	0
mount_barded_nightmare.png	wh2_dlc11_skill_vmp_bloodline_von_carstein_unique_barded_nightmare	The most impressive Nightmares are those reared on fresh blood. Such noble monstrosities are worthy mounts.	Barded Nightmare	7	false	false	false	0.0	0
character_defence.png	wh2_dlc11_skill_vmp_bloodline_von_carstein_unique_benevolent_overlord	"In time they will come to see that fear is a great motivator, and thank us for that gift."	Benevolent Overlord	9	false	false	false	0.0	0
wh2_dlc11_brooding_horrors.png	wh2_dlc11_skill_vmp_bloodline_von_carstein_unique_brooding_horrors	Certain creatures should never leave the crypts in which they haunt and creep, and never be seen by ordinary mortals.	Brooding Horrors	0	false	false	false	0.0	0
character_army.png	wh2_dlc11_skill_vmp_bloodline_von_carstein_unique_cattle_herder	"Cows… people… they're all basically the same at the end of the day."	Cattle Herder	9	false	false	false	0.0	0
wh2_dlc11_fell_nest.png	wh2_dlc11_skill_vmp_bloodline_von_carstein_unique_fell_nest	"Summon my servants, the bats. I have need of their talents."	Fell Nest	9	false	false	false	0.0	0
mount_hellsteed.png	wh2_dlc11_skill_vmp_bloodline_von_carstein_unique_hellsteed	Hellsteeds are vicious. Vampires that dabble in the binding of beasts delight in breaking these wild creatures to their will.	Hellsteed	9	false	false	false	0.0	0
wh2_dlc11_mist_form.png	wh2_dlc11_skill_vmp_bloodline_von_carstein_unique_mist_form	Some Vampires can change into a wolf, a great bat or a whirl of mist. In doing so, they gain all of the advantages of their new form.	Mist Form	0	false	false	false	0.0	0
wh2_dlc11_lord_abilities_storm_of_the_night.png	wh2_dlc11_skill_vmp_bloodline_von_carstein_unique_storm_of_the_night	"Come, my night-shape servants, we have a great work ahead of us."	Storm of the Night	0	false	false	false	0.0	0
battle_ranged_damage.png	wh2_dlc11_skill_vmp_bloodline_von_carstein_unique_sylvanian_marksmen	Trained to survive against the harshest of elements, yet still but mere puppets to the masters they unwittingly serve.	Sylvanian Marksmen	4	false	false	false	0.0	0
mount_zombie_dragon.png	wh2_dlc11_skill_vmp_bloodline_von_carstein_unique_zombie_dragon	It is to the Plain of Bones that a Vampire Lord travels to claim a Zombie Dragon as their mount.	Zombie Dragon	17	false	false	false	0.0	0
battle_defence.png	wh2_dlc11_skill_vmp_isabella_unique_1	Nocturnal spectres hiding from the light, addicted to your blood.	At Dawn They Sleep	11	false	false	false	0.0	0
battle_defence.png	wh2_dlc11_skill_vmp_isabella_unique_2	No beast can truly be controlled, but these desperate contrivances bring the smallest semblance of order.	Release the Hounds	11	false	false	false	0.0	0
battle_armour.png	wh2_dlc11_skill_vmp_isabella_unique_3	The darkness within us all, given free rein to lust and gorge eternally.	The Ravening Beast	11	false	false	false	0.0	0
battle_morale.png	wh2_dlc11_skill_vmp_isabella_unique_4	“Rise, my friends, rise. Flesh and blood has its place, but spirit is the prize valued above all other.” 	Time of Arising	11	false	false	false	0.0	0
battle_morale.png	wh2_dlc11_skill_vmp_isabella_unique_5	Evil takes flight; blotting out the moon on blackened wings, calling us to the dance…	Midnight's Children	11	false	false	false	0.0	0
character_damage.png	wh2_dlc11_skill_vmp_lord_self_master_strike	Strike hard, strike true.	Master Strike	0	false	false	false	0.0	0
mount_barded_nightmare.png	wh2_dlc11_skill_vmp_lord_unique_kemmler_barded_nightmare	The most impressive Nightmares are those reared on fresh blood. Such noble monstrosities are worthy mounts.	Barded Nightmare	7	false	false	false	0.0	0
battle_attack.png	wh2_dlc11_skill_vmp_magic_vampires_dummy_invocation_of_nehek_enfeebling_foe	 	Invocation of Nehek [HIDDEN]	0	false	false	false	0.0	0
battle_attack.png	wh2_dlc11_skill_vmp_magic_vampires_dummy_invocation_of_nehek_spirit_leech	 	Invocation of Nehek [HIDDEN]	0	false	false	false	0.0	0
battle_defence.png	wh2_dlc11_skill_wef_army_buff_ancient_bark	Centuries upon centuries of existence have given these ancient tree spirits a natural armour, mitigating any physical blows dealt against them.	Ancient Bark	0	false	false	false	0.0	0
battle_ranged_damage.png	wh2_dlc11_skill_wef_army_buff_bolts_of_the_forest	Let each bolt be imbued with the strength of Kurnous, and bring death to all his enemies.	Bolts of the Forest	0	false	false	false	0.0	0
battle_range.png	wh2_dlc11_skill_wef_army_buff_natures_quiver	What is a ranger without an arrow? Who can be the best without dozens?	Nature's Quiver 	0	false	false	false	0.0	0
battle_attack.png	wh2_dlc11_skill_wef_army_buff_piercing_thorns	Every blade and barbed branch will eventually find its mark – when they do, the forest’s infinite anger is truly felt.	Piercing Thorns	0	false	false	false	0.0	0
battle_defence.png	wh2_dlc11_skill_wef_army_buff_shield_of_the_forest	Armour as hard as the ancient bark of the forest, it repels blows that would rend others asunder.	Shield of the Forest	0	false	false	false	0.0	0
battle_speed.png	wh2_dlc11_skill_wef_army_buff_striking_branches	Let the enemy feel the fury of nature, embodied in these warriors as they crash through their lines.	Striking Branches	0	false	false	false	0.0	0
battle_ranged_damage.png	wh2_dlc11_skill_wef_army_buff_swift_and_sturdy	Moving like the wind, whistling past tree branches, the riders of the forest hunt any who would do harm to the place they call home.	Swift & Sturdy	0	false	false	false	0.0	0
battle_attack.png	wh2_dlc11_skill_wef_army_buff_swinging_boughs	The warrior strikes with the strength of a swinging tree limb; few can stand against such strength.	Swinging Boughs	0	false	false	false	0.0	0
battle_attack.png	wh2_dlc11_skill_wef_army_buff_the_forests_roar	All of Athel Loren shouts with a fury as old as the ages, and the enemy knows its power.	The Forest's Roar	0	false	false	false	0.0	0
battle_damage.png	wh2_dlc11_skill_wef_army_buff_wings_of_the_forest	Not all of the forest's guardians are rooted to the ground – flying enemies will always be in danger from the woodland's airborne protectors.	Wings of the Forest	0	false	false	false	0.0	0
character_ammo.png	wh2_dlc11_skill_wef_lord_self_bottomless_quiver	Always willing to fight on, a widened quiver allows arrows to rain, almost without end. 	Bottomless Quiver	0	false	false	false	0.0	0
character_health.png	wh2_dlc11_skill_wef_lord_self_endurance_of_the_oak	Taking their cue from the forest itself, the Lord endures and overcomes all.	Endurance of the Oak	0	false	false	false	0.0	0
character_speed.png	wh2_dlc11_skill_wef_lord_self_expeditious_endeavour	What the enemy cannot see, it cannot hit. What the enemy cannot see, it cannot survive.	Expeditious Endeavour	0	false	false	false	0.0	0
character_ranged_damage.png	wh2_dlc11_skill_wef_lord_self_fleetfinger	Nook and fire. Nook again, and fire. Nook a third time, and fire. All in a heartbeat.	Fleetfinger	0	false	false	false	0.0	0
character_armour.png	wh2_dlc11_skill_wef_lord_self_impenetrable_bark	Using the forest itself as a shield, this Lord is protected by their devotion to Athel Loren.	Impenetrable Bark	0	false	false	false	0.0	0
character_ranged_damage.png	wh2_dlc11_skill_wef_lord_self_piercing_shots	The forest teaches a warrior not only when to fire but where, which makes a bigger difference.	Piercing Shots	0	false	false	false	0.0	0
character_attack.png	wh2_dlc11_skill_wef_lord_self_tempered_rigour	When to strike, when to block, when to dodge. These are all skills the warriors of Athel Loren must perfect.	Tempered Rigour	0	false	false	false	0.0	0
character_damage.png	wh2_dlc11_skill_wef_lord_self_violent_delights	There is no greater thrill than to be in the midst of battle, slaughtering in the forest's name.	Violent Delights	0	false	false	false	0.0	0
item_enchanted_item.png	wh2_dlc12_skill_anc_arcane_item_brt_morgianas_mirror		Morgiana's Mirror	5	false	false	false	0.0	0
item_armour.png	wh2_dlc12_skill_anc_armour_brt_armour_of_brilliance		Armour of Brilliance	5	false	false	false	0.0	0
item_enchanted_item.png	wh2_dlc12_skill_anc_enchanted_item_brt_braid_of_bordeleaux		Braid of Bordeleaux	5	false	false	false	0.0	0
wh_dlc07_character_grail_vow.png	wh2_dlc12_skill_brt_hidden_skill_all_bretonnian_vows_king_louen		All Bretonnian Vows	1	false	false	false	0.0	0
wh_dlc07_character_knights_vow.png	wh2_dlc12_skill_brt_hidden_skill_bretonnian_knights_vow_alberic		Knights Vow	1	false	false	false	0.0	0
trait_lizardmen.png	wh2_dlc12_skill_innate_lzd_tehenhauin	At times of great import, a single Red Crested Skink emerges from the deep jungle, claiming the title of the once and future Prophet of Sotek.	Chosen of the Serpent-God	0	true	false	false	5.0	0
trait_lizardmen.png	wh2_dlc12_skill_innate_lzd_tiktaqto	The greatest Terradon rider to ever serve the Lizardmen, Tiktaq’to’s daring stunts earned him the title 'Master of Skies'.	The Eye in the Heavens	0	true	false	false	5.0	0
trait_skaven.png	wh2_dlc12_skill_innate_skv_ikit_claw	Rising to this position was inevitable, for no other Warlock Engineer is as influential as the infamous, devastating Ikit Claw.	Right-Fang of Lord Morskittar	0	true	false	false	5.0	0
battle_attack.png	wh2_dlc12_skill_lzd_dummy_agent_actions_lzd_lord_kroak	 	Actions [HIDDEN]	0	false	false	false	0.0	0
trait_lizardmen.png	wh2_dlc12_skill_lzd_innate_lord_kroak	Lord Kroak's power is that of a First Generation Slann, his connection with the Old Ones far greater than any of his living kin.	The Spirit of the Venerable Lord Kroak	0	true	false	false	1.0	0
trait_lizardmen.png	wh2_dlc12_skill_lzd_innate_red_skink_legendary_01	Inspiring and ferocious, this one is a true leader of his kin.	Leader of Skinks	0	true	false	false	1.0	0
trait_lizardmen.png	wh2_dlc12_skill_lzd_innate_red_skink_legendary_02	The greatest warriors flock to this leader, desperate to serve at his side.	Legendary Renown	0	true	false	false	1.0	0
trait_lizardmen.png	wh2_dlc12_skill_lzd_innate_red_skink_legendary_03	A peerless warrior, dedicated to the Old Ones' work.	Defender of the Great Plan	0	true	false	false	1.0	0
campaign_wound_time.png	wh2_dlc12_skill_lzd_kroak_campaign_irrepressible	You cannot kill what's already dead.	Irrepressible	14	false	false	false	0.0	0
wh2_dlc12_character_abilities_supreme_shield_of_the_old_ones.png	wh2_dlc12_skill_lzd_kroak_supreme_shield_of_the_old_ones	More than just a shield, this one channels the visceral power of the Old Ones to protect its bearer from magical attack.	Supreme Shield of the Old Ones	0	false	false	false	0.0	0
campaign_siege_attack.png	wh2_dlc12_skill_lzd_lord_kroak_colossal_deliverance	Mere walls cannot prevent Kroak from reaching his target.	Colossal Deliverance	9	false	false	false	0.0	0
campaign_siege_attack.png	wh2_dlc12_skill_lzd_lord_kroak_colossal_deliverance_cooldown	After a great act of power and violence, the ability to quickly return to a state of grace is valuable indeed.	Trancendental State	19	false	false	false	0.0	0
character_morale.png	wh2_dlc12_skill_lzd_lord_kroak_eternity_guardians	Kroak's ancient lineage provide a powerful telepathic link by which orders are conveyed and the Old Ones' will is reinforced.	Eternal Guardians	11	false	false	false	0.0	0
character_public_order.png	wh2_dlc12_skill_lzd_lord_kroak_first_spawn	As one of the First Generation of Slann, Kroak knows much about long-forgotten magics and ingenious, war-winning technology thought obsolete.	First Spawning	11	false	false	false	0.0	0
battle_ward_save.png	wh2_dlc12_skill_lzd_lord_kroak_greater_ward_of_the_old_ones	Those who serve the Great Plan are afforded the Old Ones' protection via ancient incantations and bygone utterances.	Greater Ward of the Old Ones	11	false	false	false	0.0	0
campaign_siege_attack.png	wh2_dlc12_skill_lzd_lord_kroak_ultimate_deliverance	Nothing shall - or could - stand in Kroak's way. Nothing.	Ultimate Deliverance	19	false	false	false	0.0	0
wh2_dlc12_spell_kroak_magic_deliverance_of_itza.png	wh2_dlc12_skill_lzd_magic_kroak_deliverance_of_itza_1	Mighty Lord Kroak spawns a small sun that, when it explodes, causes abject devastation… funnily enough.	Deliverance of Itza 1	0	false	false	false	0.0	0
wh2_dlc12_spell_kroak_magic_deliverance_of_itza.png	wh2_dlc12_skill_lzd_magic_kroak_deliverance_of_itza_2	Mighty Lord Kroak spawns a small sun that, when it explodes, causes abject devastation… funnily enough.	Deliverance of Itza 2	0	false	false	false	0.0	0
wh2_dlc12_spell_kroak_magic_deliverance_of_itza.png	wh2_dlc12_skill_lzd_magic_kroak_deliverance_of_itza_3	Mighty Lord Kroak spawns a small sun that, when it explodes, causes abject devastation… funnily enough.	Deliverance of Itza 3	0	false	false	false	0.0	0
mount_ancient_stegadon.png	wh2_dlc12_skill_lzd_red_crested_skink_chief_mount_ancient_stegadon	Amongst the largest and most ferocious of their race, the eldest Stegadons have thicker hide and larger horns than others of their kind.	Ancient Stegadon	20	false	false	false	0.0	0
mount_horned_one.png	wh2_dlc12_skill_lzd_red_crested_skink_chief_mount_horned_one	Very rare and virtually extinct, even in Lustria, the Horned One's preternatural swiftness puts it way ahead of other Cold Ones.	Horned One	6	false	false	false	0.0	0
mount_ripperdactyl.png	wh2_dlc12_skill_lzd_red_crested_skink_chief_mount_ripperdactyl	Unique and terrifying flying reptiles that are just as much a danger to their riders as the enemy!	Ripperdactyl	9	false	false	false	0.0	0
wh2_dlc12_lord_abilities_warriors_crest.png	wh2_dlc12_skill_lzd_red_crested_skink_chief_warriors_crest	It's not just for decoration, you know!	Warriors Crest	11	false	false	false	0.0	0
mount_ancient_stegadon.png	wh2_dlc12_skill_lzd_skink_chief_mount_ancient_stegadon	Amongst the largest and most ferocious of their race, the eldest Stegadons have thicker hide and larger horns than others of their kind.	Ancient Stegadon	20	false	false	false	0.0	0
character_movement.png	wh2_dlc12_skill_lzd_skink_chief_unique_0	The Lizardmen’s habitat and eco-system shall be guarded against attack from without… and below!	Jungle Patrol	0	false	false	false	0.0	0
character_ward_save.png	wh2_dlc12_skill_lzd_skink_chief_unique_1	So deft and agile is this one, they’ve almost reached Saurus levels of battle prowess.	Dextrous Warrior	0	false	false	false	0.0	0
character_public_order.png	wh2_dlc12_skill_lzd_skink_chief_unique_2	Lustria’s temple-cities contain many fine structures dedicated to the Old Ones that stand in service of the Great Plan.	Temple Builder	0	false	false	false	0.0	0
wh2_dlc12_beast_tamer.png	wh2_dlc12_skill_lzd_skink_chief_unique_3	If you know the way, almost any beast can be tamed and set to one’s will.	Beast Tamer	0	false	false	false	0.0	0
wh2_dlc12_leader_of_skinks.png	wh2_dlc12_skill_lzd_skink_chief_unique_4	With the correct leadership, the Lizardmen’s traditional workers and artisans can be trained to fight effectively.	Skink Leader	0	false	false	false	0.0	0
wh2_dlc12_spawning_kin.png	wh2_dlc12_skill_lzd_skink_chief_unique_5	Skinks spawned from the same pool are connected, strengthening and supporting each other in battle by their presence.	Spawn-Brothers	0	false	false	false	0.0	0
mount_ancient_stegadon.png	wh2_dlc12_skill_lzd_skink_priest_beasts_mount_ancient_stegadon	Amongst the largest and most ferocious of their race, the eldest Stegadons have thicker hide and larger horns than others of their kind.	Ancient Stegadon	23	false	false	false	0.0	0
mount_stegadon_engine_gods.png	wh2_dlc12_skill_lzd_skink_priest_beasts_mount_ancient_stegadon_engine_gods	Only the eldest, largest and most ferocious of their kind can move the Engines of the Gods!	Ancient Stegadon (Engine of the Gods)	26	false	false	false	0.0	0
mount_ancient_stegadon.png	wh2_dlc12_skill_lzd_skink_priest_heavens_mount_ancient_stegadon	Amongst the largest and most ferocious of their race, the eldest Stegadons have thicker hide and larger horns than others of their kind.	Ancient Stegadon	23	false	false	false	0.0	0
mount_stegadon_engine_gods.png	wh2_dlc12_skill_lzd_skink_priest_heavens_mount_ancient_stegadon_engine_gods	Only the eldest, largest and most ferocious of their kind can move the Engines of the Gods!	Ancient Stegadon (Engine of the Gods)	26	false	false	false	0.0	0
character_attack.png	wh2_dlc12_skill_lzd_tehenhauin_0	More than just a fantastic orator, Tehenhauin leads his armies personally across Lustria in a crusade against the vermin parasites.	Fanatic	11	false	false	false	0.0	0
character_bonus_vs_infantry.png	wh2_dlc12_skill_lzd_tehenhauin_1	First comes the vermin, then comes the plagues, but it will end with the eradication of the Skaven - for they play no part in the Old Ones' plans.	Prophecy of Eradication	1	false	false	false	0.0	0
character_armour.png	wh2_dlc12_skill_lzd_tehenhauin_2	Those who followed Tehenhauin knew the what would befall Lustria if they faltered. The prophecy must be seen through to the bitter end.	Disciples of Sotek	1	false	false	false	0.0	0
character_morale.png	wh2_dlc12_skill_lzd_tehenhauin_3	Sotek's children swarm to Tehenhauin's call, vicious serpents that turn the tide of battle in the Prophet's favour.	Tide of Sotek	1	false	false	false	0.0	0
character_public_order.png	wh2_dlc12_skill_lzd_tehenhauin_4	Sotek's prophecy spoke of ruin and destruction but also of hope; with the vermin menace eradicated, the Lizardmen would rebuild anew.	Promises of Reconstruction	11	false	false	false	0.0	0
character_magic.png	wh2_dlc12_skill_lzd_tehenhauin_5	To fulfil the prophecy and overcome the Skaven assault on Lustria, Sotek gifted great power to his followers.	Sotek's Gifted	1	false	false	false	0.0	0
character_replenishment.png	wh2_dlc12_skill_lzd_tehenhauin_6	Idolised by his followers, Tehenhauin attracts the loyalty of some of the finest Skink spawnings in all of Lustria.	Reverence	1	false	false	false	0.0	0
character_army.png	wh2_dlc12_skill_lzd_tehenhauin_7	Word of the Serpent-God has opened many Skinks’ eyes to Tehenhauin’s holy cause.	Enlighten	1	false	false	false	0.0	0
mount_stegadon_engine_gods.png	wh2_dlc12_skill_lzd_tehenhauin_mount_ancient_stegadon_engine_gods	Only the eldest, largest and most ferocious of their kind can move the Engines of the Gods!	Ancient Stegadon (Engine of the Gods)	19	false	false	false	0.0	0
mount_horned_one.png	wh2_dlc12_skill_lzd_tehenhauin_mount_horned_one	Very rare and virtually extinct, even in Lustria, the Horned One's preternatural swiftness puts it way ahead of other Cold Ones.	Horned One	6	false	false	false	0.0	0
mount_ripperdactyl.png	wh2_dlc12_skill_lzd_tehenhauin_mount_ripperdactyl	Unique and terrifying flying reptiles that are just as much a danger to their riders as the enemy!	Ripperdactyl	9	false	false	false	0.0	0
item_enchanted_item.png	wh2_dlc12_skill_lzd_tehenhauin_quest_1	Upon this stone plaque is inscribed an extract of the Prophecy of Sotek that grants additional warding to Tehenhauin.	Plaque of Sotek	7	false	false	false	0.0	0
item_enchanted_item.png	wh2_dlc12_skill_lzd_tiktaqto_quest_1	Its wearer will become one with the mighty Terradons, who will then move in tandem as a single, mighty consciousness.	Mask of Heavens	7	false	false	false	0.0	0
character_speed.png	wh2_dlc12_skill_lzd_tiktaqto_unique_aerial_superiority	As Master of Skies, Tiktaq’to leads only the fastest and most resilient flying beasts.	Aerial Superiority	0	false	false	false	0.0	0
campaign_experience.png	wh2_dlc12_skill_lzd_tiktaqto_unique_aeries_finest	Only those Tiktaq’to picks by hand may fight alongside him and Zwup up in the skies above the battlefield.	Aeries’ Finest	0	false	false	false	0.0	0
wh2_dlc12_lord_abilities_drop_sphere_of_tepok.png	wh2_dlc12_skill_lzd_tiktaqto_unique_drop_sphere_of_tepok	This magical rock causes a rather large explosion that stuns enemies, slowing them down for the kill.	Drop Sphere of Tepok	0	false	false	false	0.0	0
wh2_dlc12_lord_abilities_drop_sphere_of_tepok.png	wh2_dlc12_skill_lzd_tiktaqto_unique_drop_sphere_of_tepok_upgraded	This magical rock causes a rather large explosion that stuns enemies, slowing them down for the kill.	Drop Sphere of Tepok Upgraded	0	false	false	false	0.0	0
character_health.png	wh2_dlc12_skill_lzd_tiktaqto_unique_fearless_leader	His sheer confidence in his own abilities causes Tiktaq’to always to lead the charge, often claiming his prize with the first strike.	Fearless Leader	0	false	false	false	0.0	0
wh2_dlc12_lord_abilities_master_of_the_skies.png	wh2_dlc12_skill_lzd_tiktaqto_unique_master_of_skies	With the utmost speed and agility, Tiktaq'to leads his death-defying Terradon squadron from atop his prized-specimen mount, Zwup.	Master of Skies	0	false	false	false	0.0	0
character_morale.png	wh2_dlc12_skill_lzd_tiktaqto_unique_precision_strike	Having honed his senses through myriad battles, the Master of Skies strikes at the most opportune time, emboldening his forces whilst breaking the foe's guard.	Precision Strike	11	false	false	false	0.0	0
character_agent.png	wh2_dlc12_skill_lzd_tiktaqto_unique_skink_commander	As one of the greatest Skink Chiefs to fight in service of the Old Ones, Tiktaq’to takes pride in training the next generation of Skink leaders.	Skink Commander	0	false	false	false	0.0	0
mount_terradon.png	wh2_dlc12_skill_lzd_tlaqua_mount_skink_chief_terradon	Dangerous predators with sharp talons and pointed beaks, these giant flying reptiles are surprisingly agile and can spot their prey at great distances.	Terradon	0	false	false	false	0.0	0
mount_terradon.png	wh2_dlc12_skill_lzd_tlaqua_mount_skink_priest_beasts_terradon	Dangerous predators with sharp talons and pointed beaks, these giant flying reptiles are surprisingly agile and can spot their prey at great distances.	Terradon	0	false	false	false	0.0	0
mount_terradon.png	wh2_dlc12_skill_lzd_tlaqua_mount_skink_priest_heavens_terradon	Dangerous predators with sharp talons and pointed beaks, these giant flying reptiles are surprisingly agile and can spot their prey at great distances.	Terradon	0	false	false	false	0.0	0
mount_stegadon_engine_gods.png	wh2_dlc12_skill_lzd_tlaqua_skink_priest_beasts_mount_ancient_stegadon_engine_gods	Only the eldest, largest and most ferocious of their kind can move the Engines of the Gods!	Ancient Stegadon (Engine of the Gods)	26	false	false	false	0.0	0
mount_stegadon_engine_gods.png	wh2_dlc12_skill_lzd_tlaqua_skink_priest_heavens_mount_ancient_stegadon_engine_gods	Only the eldest, largest and most ferocious of their kind can move the Engines of the Gods!	Ancient Stegadon (Engine of the Gods)	26	false	false	false	0.0	0
trait_human.png	wh2_dlc12_skill_magic_ruin_dummy_ikit	 	[HIDDEN] Warp Lightning	0	false	false	false	0.0	0
character_morale.png	wh2_dlc12_skill_skv_engineer_personal_0	There's nothing that cannot be conquered, even perfidious, duplicitous, treacherous fear.	Fear Repression Stimuli	0	false	false	false	0.0	0
character_cooldown.png	wh2_dlc12_skill_skv_engineer_unique_0	Warp-energy is pulsing - through his veins a charge is racing. On a scale of one to ten, this one's operating on eleven!	Power Overload	0	false	false	false	0.0	0
