effects_tables	3
effect	icon	priority	icon_negative	category	is_positive_value_good
wh2_dlc11_effect_magic_deep_wom_cost_krakens_pull	spell_ability.png	67	spell_ability.png	battle	false
wh2_dlc11_effect_magic_deep_wom_cost_krakens_pull_upgrade	spell_ability.png	68	spell_ability.png	battle	false
wh2_dlc11_effect_magic_deep_wom_cost_spiteful_shot	spell_ability.png	67	spell_ability.png	battle	false
wh2_dlc11_effect_magic_deep_wom_cost_spiteful_shot_upgrade	spell_ability.png	68	spell_ability.png	battle	false
wh2_dlc11_effect_magic_deep_wom_cost_tidecall	spell_ability.png	67	spell_ability.png	battle	false
wh2_dlc11_effect_magic_deep_wom_cost_tidecall_upgrade	spell_ability.png	68	spell_ability.png	battle	false
wh2_dlc11_effect_magic_gelt_reduce_wom_cost_metal	magic.png	68	magic.png	battle	false
wh2_dlc11_effect_magic_vampires_cooldown_drowned_dead	magic_cooldown.png	60	magic_cooldown.png	battle	false
wh2_dlc11_effect_magic_vampires_enable_drowned_dead	spell_ability.png	3	spell_ability.png	battle	true
wh2_dlc11_effect_magic_vampires_enable_drowned_dead_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_dlc11_effect_magic_vampires_miscast_reduction_drowned_dead	spell_ability.png	111	spell_ability.png	battle	false
wh2_dlc11_effect_magic_vampires_mod_amount_of_uses_drowned_dead	spell_ability.png	705	spell_ability.png	battle	true
wh2_dlc11_effect_magic_vampires_reduce_wom_cost_drowned_dead	spell_ability.png	67	spell_ability.png	battle	false
wh2_dlc11_effect_magic_vampires_reduce_wom_cost_drowned_dead_upgraded	spell_ability.png	68	spell_ability.png	battle	false
wh2_dlc11_effect_morale_increase_cst_all_infantry	morale.png	61	morale.png	battle	true
wh2_dlc11_effect_morathi_hero_cost_dummy	military_spending.png	4	military_spending.png	campaign	false
wh2_dlc11_effect_name_title_arsonist		0		campaign	true
wh2_dlc11_effect_name_title_looter		0		campaign	true
wh2_dlc11_effect_name_title_murderer		0		campaign	true
wh2_dlc11_effect_name_title_ringleader		0		campaign	true
wh2_dlc11_effect_name_title_schemer		0		campaign	true
wh2_dlc11_effect_name_title_smuggler		0		campaign	true
wh2_dlc11_effect_percentage_region_income	income.png	2	income.png	campaign	true
wh2_dlc11_effect_pirate_crew_recruitment_dummy	army.png	101	army.png	campaign	true
wh2_dlc11_effect_recruitment_cost_reduction_cst_infantry	treasury.png	106	treasury.png	campaign	false
wh2_dlc11_effect_rite_cst_4_mist	disaster.png	5	disaster.png	campaign	true
wh2_dlc11_effect_rite_vanguard_monsters	attribute_guerrilla_deploy.png	15	attribute_guerrilla_deploy.png	battle	true
wh2_dlc11_effect_ritual_def_anath_raema_cold_ones	treasury.png	10	treasury.png	campaign	false
wh2_dlc11_effect_ritual_def_anath_raema_hydra	morale.png	10	morale.png	battle	true
wh2_dlc11_effect_ritual_def_anath_raema_kharibdyss	armour.png	10	armour.png	battle	true
wh2_dlc11_effect_ritual_def_anath_raema_manticore	melee.png	10	melee.png	battle	true
wh2_dlc11_effect_ror_reward_dummy_1	cst_piece_of_eight.png	1	cst_piece_of_eight.png	campaign	true
wh2_dlc11_effect_ror_reward_dummy_2	cst_piece_of_eight.png	1	cst_piece_of_eight.png	campaign	true
wh2_dlc11_effect_ror_reward_dummy_3	cst_piece_of_eight.png	1	cst_piece_of_eight.png	campaign	true
wh2_dlc11_effect_ror_reward_dummy_4	cst_piece_of_eight.png	1	cst_piece_of_eight.png	campaign	true
wh2_dlc11_effect_ror_reward_dummy_5	cst_piece_of_eight.png	1	cst_piece_of_eight.png	campaign	true
wh2_dlc11_effect_ror_reward_dummy_6	cst_piece_of_eight.png	1	cst_piece_of_eight.png	campaign	true
wh2_dlc11_effect_ror_reward_dummy_7	cst_piece_of_eight.png	1	cst_piece_of_eight.png	campaign	true
wh2_dlc11_effect_ror_reward_dummy_8	cst_piece_of_eight.png	1	cst_piece_of_eight.png	campaign	true
wh2_dlc11_effect_siege_engine_enable_cst_battering_ram	artillery.png	0	artillery.png	campaign	true
wh2_dlc11_effect_siege_engine_enable_cst_siege_tower	artillery.png	0	artillery.png	campaign	true
wh2_dlc11_effect_siege_engine_number_cst_battering_ram	artillery.png	0	artillery.png	battle	true
wh2_dlc11_effect_siege_engine_number_cst_siege_tower	artillery.png	0	artillery.png	battle	true
wh2_dlc11_effect_siege_engine_unlock_cst_battering_ram	artillery.png	0	artillery.png	campaign	true
wh2_dlc11_effect_siege_engine_unlock_cst_siege_tower	artillery.png	0	artillery.png	campaign	true
wh2_dlc11_effect_skill_ammo_increase_brt_peasant_bowmen_mounted_yeomen_archers	ammo.png	202	ammo.png	battle	true
wh2_dlc11_effect_skill_ammo_increase_brt_trebuchet	ammo.png	202	ammo.png	battle	true
wh2_dlc11_effect_skill_ammo_increase_bst_cygor	ammo.png	201	ammo.png	battle	true
wh2_dlc11_effect_skill_ammo_increase_bst_ungor_raiders_centigors_throwing_axes	ammo.png	201	ammo.png	battle	true
wh2_dlc11_effect_skill_ammo_increase_chs_hellcannon	ammo.png	201	ammo.png	battle	true
wh2_dlc11_effect_skill_ammo_increase_chs_hellcannon_marauder_horsemen_rank7	ammo.png	201	ammo.png	battle	true
wh2_dlc11_effect_skill_ammo_increase_dwf_all_artillery_rank7	ammo.png	202	ammo.png	battle	true
wh2_dlc11_effect_skill_ammo_increase_dwf_bolt_throwers_gyrocopters_gyrobombers	ammo.png	55	ammo.png	battle	true
wh2_dlc11_effect_skill_ammo_increase_dwf_grudge_thrower_cannon_organ_gun	ammo.png	55	ammo.png	battle	true
wh2_dlc11_effect_skill_ammo_increase_dwf_quarrellers_thunderers_rangers	ammo.png	55	ammo.png	battle	true
wh2_dlc11_effect_skill_ammo_increase_emp_artillery	ammo.png	55	ammo.png	battle	true
wh2_dlc11_effect_skill_ammo_increase_emp_artillery_war_wagon_steam_tank_luminark_rank7	ammo.png	202	ammo.png	battle	true
wh2_dlc11_effect_skill_ammo_increase_emp_free_company_crossbowmen_huntsmen_archers_handgunners_pistoliers_outriders	ammo.png	55	ammo.png	battle	true
wh2_dlc11_effect_skill_ammo_increase_grn_all_goblin_ranged_infantry	ammo.png	55	ammo.png	battle	true
wh2_dlc11_effect_skill_ammo_increase_grn_rock_lobber_doom_diver	ammo.png	55	ammo.png	battle	true
wh2_dlc11_effect_skill_ammo_increase_grn_rock_lobber_doom_diver_rank7	ammo.png	55	ammo.png	battle	true
wh2_dlc11_effect_skill_ammo_increase_nor_marauder_hunters_marauder_horsemen	ammo.png	55	ammo.png	battle	true
wh2_dlc11_effect_skill_ammo_increase_wef_glade_guard_deepwod_scouts_waywatcher_rank7	ammo.png	201	ammo.png	battle	true
wh2_dlc11_effect_skill_armour_increase_brt_grail_reliquae_battle_pilgrims_foot_squires	armour.png	110	armour.png	battle	true
wh2_dlc11_effect_skill_armour_increase_brt_mounted_yeomen_knights_errant_knights_of_the_realm_questing_knights_pegasus_knights_rank7	armour.png	110	armour.png	battle	true
wh2_dlc11_effect_skill_armour_increase_brt_peasant_mob_men_at_arms_spear_at_arms_battle_pilgrims_foot_squires_grail_reliquae_rank7	armour.png	110	armour.png	battle	true
wh2_dlc11_effect_skill_armour_increase_bst_spawn_minotaur_giant_rank7	armour.png	110	armour.png	battle	true
wh2_dlc11_effect_skill_armour_increase_chs_marauder_aspiring_champions_forsaken	armour.png	110	armour.png	battle	true
wh2_dlc11_effect_skill_armour_increase_dwf_miners_warriors_longbeards_rank7	armour.png	101	armour.png	battle	true
wh2_dlc11_effect_skill_armour_increase_emp_empire_knights_reiksguard_knights_of_the_blazing_sun	armour.png	702	armour.png	battle	true
wh2_dlc11_effect_skill_armour_increase_emp_greatswords_demigryphs	armour.png	702	armour.png	battle	true
wh2_dlc11_effect_skill_armour_increase_grn_all_orc_rank7	armour.png	101	armour.png	battle	true
wh2_dlc11_effect_skill_armour_increase_nor_manticore_frost_wyrm	armour.png	110	armour.png	battle	true
wh2_dlc11_effect_skill_armour_increase_nor_marauders_spearmen_berserkers_champions_rank7	armour.png	101	armour.png	battle	true
wh2_dlc11_effect_skill_armour_increase_nor_trolls_frost_wyrm_giant_mammoth_fimir_rank7	armour.png	101	armour.png	battle	true
wh2_dlc11_effect_skill_armour_increase_wef_eternal_guard_dryads_wardancers_wildwood_rangers_rank7	armour.png	101	armour.png	battle	true
wh2_dlc11_effect_skill_armour_increase_wef_tree_kin_treeman	armour.png	101	armour.png	battle	true
wh2_dlc11_effect_skill_charge_increase_brt_mounted_yeomen_grail_knights_grail_guardians_knights_errant_knights_of_the_realm_questing_knights	charge.png	121	charge.png	battle	true
wh2_dlc11_effect_skill_charge_increase_brt_mounted_yeomen_knights_errant_knights_of_the_realm_questing_knights_pegasus_knights_rank7	charge.png	121	charge.png	battle	true
wh2_dlc11_effect_skill_charge_increase_brt_pegasus_knights_royal_pegasus_knights_royal_hippogryph_knights	charge.png	121	charge.png	battle	true
wh2_dlc11_effect_skill_charge_increase_bst_centigors_chariot	charge.png	121	charge.png	battle	true
wh2_dlc11_effect_skill_charge_increase_bst_warhounds_razorgor_herd_harpies	charge.png	121	charge.png	battle	true
wh2_dlc11_effect_skill_charge_increase_bst_warhounds_razorgors_centigors_chariots_harpies_rank7	charge.png	121	charge.png	battle	true
wh2_dlc11_effect_skill_charge_increase_chs_chariots_chaos_knights_dragon_ogres_warhounds_manticore_rank7	charge.png	121	charge.png	battle	true
wh2_dlc11_effect_skill_charge_increase_chs_dragon_ogres_chaos_knights_chariots	charge.png	121	charge.png	battle	true
wh2_dlc11_effect_skill_charge_increase_chs_marauder_horsemen_warhounds_manticore	charge.png	121	charge.png	battle	true
wh2_dlc11_effect_skill_charge_increase_emp_empire_knights_reiksguard_knights_of_the_blazing_sun	charge.png	121	charge.png	battle	true
wh2_dlc11_effect_skill_charge_increase_grn_all_melee_cav_orc_boar_chariot_squig_herd	charge.png	120	charge.png	battle	true
wh2_dlc11_effect_skill_charge_increase_nor_warhounds_ice_wolves_chariots	charge.png	121	charge.png	battle	true
wh2_dlc11_effect_skill_charge_increase_nor_warhounds_ice_wolves_manticore_skin_wolves_chariots_rank7	charge.png	121	charge.png	battle	true
wh2_dlc11_effect_skill_charge_increase_wef_glade_riders_wild_riders_sisters_of_the_thorn	charge.png	121	charge.png	battle	true
wh2_dlc11_effect_skill_charge_increase_wef_hawk_riders_great_eagle_forest_dragon	charge.png	121	charge.png	battle	true
wh2_dlc11_effect_skill_charge_increase_wef_wild_riders_glade_riders_sisters_of_the_thorn_hawk_riders_rank7	charge.png	121	charge.png	battle	true
wh2_dlc11_effect_skill_magic_resist_increase_bst_ungor_raider_centigors_throwing_axes_cygor_rank7	resistance_magic.png	707	resistance_magic.png	battle	true
wh2_dlc11_effect_skill_magic_resist_increase_chs_marauders_aspiring_champions_forsaken_chaos_warriors_chosen_rank7	resistance_magic.png	704	resistance_magic.png	battle	true
wh2_dlc11_effect_skill_magic_resist_increase_emp_spearmen_swordsmen_flagellants_huntsmen_empire_knights_rank7	resistance_magic.png	704	resistance_magic.png	battle	true
wh2_dlc11_effect_skill_magic_resistance_increase_dwf_miners_warriors_longbeards_rank7	resistance_magic.png	704	resistance_magic.png	battle	true
wh2_dlc11_effect_skill_melee_attack_increase_brt_grail_knights_grail_guardians_royal_pegasus_knights_royal_hippogryph_knights_rank7	melee.png	109	melee.png	battle	true
wh2_dlc11_effect_skill_melee_attack_increase_brt_grail_reliquae_battle_pilgrims_foot_squires	melee.png	109	melee.png	battle	true
wh2_dlc11_effect_skill_melee_attack_increase_bst_minotaurs_cygor	melee.png	109	melee.png	battle	true
wh2_dlc11_effect_skill_melee_attack_increase_bst_spawn_giant	melee.png	109	melee.png	battle	true
wh2_dlc11_effect_skill_melee_attack_increase_bst_ungor_gor_bestigor_rank7	melee.png	109	melee.png	battle	true
wh2_dlc11_effect_skill_melee_attack_increase_bst_warhounds_razorgor_herd_harpies	melee.png	109	melee.png	battle	true
wh2_dlc11_effect_skill_melee_attack_increase_chs_dragon_ogre_shaggoth_trolls_giant	melee.png	109	melee.png	battle	true
wh2_dlc11_effect_skill_melee_attack_increase_chs_dragon_ogres_chaos_knights_chariots	melee.png	109	melee.png	battle	true
wh2_dlc11_effect_skill_melee_attack_increase_chs_marauder_horsemen_warhounds_manticore	melee.png	109	melee.png	battle	true
wh2_dlc11_effect_skill_melee_attack_increase_chs_marauders_aspiring_champions_forsaken_chaos_warriors_chosen_rank7	melee.png	109	melee.png	battle	true
wh2_dlc11_effect_skill_melee_attack_increase_chs_trolls_spawn_dragon_ogre_shaggoth_giant_rank7	melee.png	109	melee.png	battle	true
wh2_dlc11_effect_skill_melee_attack_increase_dwf_miners_warriors_long_beards	melee.png	109	melee.png	battle	true
wh2_dlc11_effect_skill_melee_attack_increase_dwf_slayers_hammerers_ironbreakers	melee.png	109	melee.png	battle	true
wh2_dlc11_effect_skill_melee_attack_increase_dwf_slayers_hammerers_ironbreakers_rank7	melee.png	109	melee.png	battle	true
wh2_dlc11_effect_skill_melee_attack_increase_emp_greatswords_halberds_reiksguard_knights_of_the_blazing_sun_demigryphs_rank7	melee.png	109	melee.png	battle	true
wh2_dlc11_effect_skill_melee_attack_increase_emp_spearmen_swordsmen_flagellants_halberdier	melee.png	109	melee.png	battle	true
wh2_dlc11_effect_skill_melee_attack_increase_grn_all_goblin_infantry	melee.png	109	melee.png	battle	true
wh2_dlc11_effect_skill_melee_attack_increase_grn_all_orc_infantry	melee.png	109	melee.png	battle	true
wh2_dlc11_effect_skill_melee_attack_increase_grn_trolls_gaint_arachnarok	melee.png	109	melee.png	battle	true
wh2_dlc11_effect_skill_melee_attack_increase_nor_fimir_giant_mammoth	melee.png	109	melee.png	battle	true
wh2_dlc11_effect_skill_melee_attack_increase_nor_manticore_frost_wyrm	melee.png	109	melee.png	battle	true
wh2_dlc11_effect_skill_melee_attack_increase_nor_marauders_spearmen_berserkers_champions	melee.png	109	melee.png	battle	true
wh2_dlc11_effect_skill_melee_attack_increase_nor_skin_wolves_trolls	melee.png	109	melee.png	battle	true
wh2_dlc11_effect_skill_melee_attack_increase_nor_warhounds_ice_wolves_manticore_skin_wolves_chariots_rank7	melee.png	109	melee.png	battle	true
wh2_dlc11_effect_skill_melee_attack_increase_wef_eternal_guard_dryads	melee.png	109	melee.png	battle	true
wh2_dlc11_effect_skill_melee_attack_increase_wef_tree_kin_treeman_forest_dragon_great_eagle_rank7	melee.png	109	melee.png	battle	true
wh2_dlc11_effect_skill_melee_attack_increase_wef_wardancers_wildwood_rangers	melee.png	109	melee.png	battle	true
wh2_dlc11_effect_skill_melee_defence_increase_brt_mounted_yeomen_knights_errant_knights_of_the_realm_questing_knights_pegasus_knights_rank7	defence.png	111	defence.png	battle	true
wh2_dlc11_effect_skill_melee_defence_increase_brt_peasant_mob_men_at_arms_spear_at_arms	defence.png	111	defence.png	battle	true
wh2_dlc11_effect_skill_melee_defence_increase_bst_minotaurs_cygor	defence.png	111	defence.png	battle	true
wh2_dlc11_effect_skill_melee_defence_increase_bst_ungor_gor_bestigor	defence.png	111	defence.png	battle	true
wh2_dlc11_effect_skill_melee_defence_increase_bst_ungor_gor_bestigor_rank7	defence.png	111	defence.png	battle	true
wh2_dlc11_effect_skill_melee_defence_increase_chs_chosen_spawn_chaos_warriors	defence.png	111	defence.png	battle	true
wh2_dlc11_effect_skill_melee_defence_increase_chs_marauder_aspiring_champions_forsaken	defence.png	111	defence.png	battle	true
wh2_dlc11_effect_skill_melee_defence_increase_cst_sartosa_free_company	defence.png	111	defence.png	battle	true
wh2_dlc11_effect_skill_melee_defence_increase_dwf_miners_warriors_long_beards	defence.png	111	defence.png	battle	true
wh2_dlc11_effect_skill_melee_defence_increase_dwf_miners_warriors_longbeards_rank7	defence.png	111	defence.png	battle	true
wh2_dlc11_effect_skill_melee_defence_increase_emp_greatswords_halberds_reiksguard_knights_of_the_blazing_sun_demigryphs_rank7	defence.png	111	defence.png	battle	true
wh2_dlc11_effect_skill_melee_defence_increase_emp_spearmen_swordsmen_flagellants_halberdier	defence.png	111	defence.png	battle	true
wh2_dlc11_effect_skill_melee_defence_increase_emp_spearmen_swordsmen_flagellants_huntsmen_empire_knights_rank7	defence.png	111	defence.png	battle	true
wh2_dlc11_effect_skill_melee_defence_increase_grn_all_goblin_infantry	defence.png	111	defence.png	battle	true
wh2_dlc11_effect_skill_melee_defence_increase_grn_all_orc_rank7	defence.png	111	defence.png	battle	true
wh2_dlc11_effect_skill_melee_defence_increase_grn_trolls_giant_arachnarok_rank7	defence.png	111	defence.png	battle	true
wh2_dlc11_effect_skill_melee_defence_increase_nor_fimir_giant_mammoth	defence.png	111	defence.png	battle	true
wh2_dlc11_effect_skill_melee_defence_increase_nor_marauders_spearmen_berserkers_champions_rank7	defence.png	111	defence.png	battle	true
wh2_dlc11_effect_skill_melee_defence_increase_vmp_dire_wolves	defence.png	109	defence.png	battle	true
wh2_dlc11_effect_skill_melee_defence_increase_wef_eternal_guard_dryads_wardancers_wildwood_rangers_rank7	defence.png	111	defence.png	battle	true
wh2_dlc11_effect_skill_melee_defence_increase_wef_tree_kin_treeman_forest_dragon_great_eagle_rank7	defence.png	111	defence.png	battle	true
wh2_dlc11_effect_skill_melee_defence_increase_wef_wild_riders_glade_riders_sisters_of_the_thorn_hawk_riders_rank7	defence.png	111	defence.png	battle	true
wh2_dlc11_effect_skill_missile_damage_increase_brt_peasant_bowmen_mounted_yeomen_archers_trebuchet_rank7	ranged_damage.png	203	ranged_damage.png	battle	true
wh2_dlc11_effect_skill_missile_damage_increase_brt_trebuchet	ranged_damage.png	203	ranged_damage.png	battle	true
wh2_dlc11_effect_skill_missile_damage_increase_bst_ungor_raider_centigors_throwing_axes_cygor_rank7	ranged_damage.png	203	ranged_damage.png	battle	true
wh2_dlc11_effect_skill_missile_damage_increase_chs_hellcannon	ranged_damage.png	203	ranged_damage.png	battle	true
wh2_dlc11_effect_skill_missile_damage_increase_chs_hellcannon_marauder_horsemen_rank7	ranged_damage.png	203	ranged_damage.png	battle	true
wh2_dlc11_effect_skill_missile_damage_increase_dwf_all_artillery_rank7	ranged_damage.png	101	ranged_damage.png	battle	true
wh2_dlc11_effect_skill_missile_damage_increase_dwf_grudge_thrower_cannon_organ_gun	ranged_damage.png	101	ranged_damage.png	battle	true
wh2_dlc11_effect_skill_missile_damage_increase_dwf_irondrakes_flame_cannon	ranged_damage.png	101	ranged_damage.png	battle	true
wh2_dlc11_effect_skill_missile_damage_increase_dwf_quarrellers_thunderers_rangers	ranged_damage.png	101	ranged_damage.png	battle	true
wh2_dlc11_effect_skill_missile_damage_increase_dwf_rangers_quarrellers_thunderers_irondrakes_gyrocopters_rank7	ranged_damage.png	101	ranged_damage.png	battle	true
wh2_dlc11_effect_skill_missile_damage_increase_emp_artillery	ranged_damage.png	101	ranged_damage.png	battle	true
wh2_dlc11_effect_skill_missile_damage_increase_emp_artillery_war_wagon_steam_tank_luminark_rank7	ranged_damage.png	101	ranged_damage.png	battle	true
wh2_dlc11_effect_skill_missile_damage_increase_emp_free_company_crossbowmen_huntsmen_archers_handgunners	ranged_damage.png	101	ranged_damage.png	battle	true
wh2_dlc11_effect_skill_missile_damage_increase_emp_free_company_crossbowmen_huntsmen_archers_handgunners_pistoliers_outriders	ranged_damage.png	101	ranged_damage.png	battle	true
wh2_dlc11_effect_skill_missile_damage_increase_emp_free_company_crossbowmen_huntsmen_archers_handgunners_pistoliers_outriders_rank7	ranged_damage.png	101	ranged_damage.png	battle	true
wh2_dlc11_effect_skill_missile_damage_increase_grn_all_goblin_ranged_infantry	ranged_damage.png	101	ranged_damage.png	battle	true
wh2_dlc11_effect_skill_missile_damage_increase_grn_all_ranged_cavalry_chariots	ranged_damage.png	101	ranged_damage.png	battle	true
wh2_dlc11_effect_skill_missile_damage_increase_grn_orc_arrer_boyz_savage_orc_arrer_boyz	ranged_damage.png	101	ranged_damage.png	battle	true
wh2_dlc11_effect_skill_missile_damage_increase_grn_rock_lobber_doom_diver	ranged_damage.png	101	ranged_damage.png	battle	true
wh2_dlc11_effect_skill_missile_damage_increase_grn_rock_lobber_doom_diver_rank7	ranged_damage.png	101	ranged_damage.png	battle	true
wh2_dlc11_effect_skill_missile_damage_increase_nor_marauder_hunters_marauder_horsemen	ranged_damage.png	101	ranged_damage.png	battle	true
wh2_dlc11_effect_skill_missile_damage_increase_wef_glade_guard_deepwood_scouts_waywatchers	ranged_damage.png	203	ranged_damage.png	battle	true
wh2_dlc11_effect_skill_missile_damage_increase_wef_glade_riders_sisters_of_the_thorn_hawk_riders_rank7	ranged_damage.png	203	ranged_damage.png	battle	true
wh2_dlc11_effect_skill_missile_damage_nor_marauder_hunters_marauder_horsemen_rank7	ranged_damage.png	101	ranged_damage.png	battle	true
wh2_dlc11_effect_skill_missile_resist_increase_bst_warhounds_razorgors_centigors_chariots_harpies_rank7	resistance_missile.png	55	resistance_missile.png	battle	true
wh2_dlc11_effect_skill_missile_resist_increase_chs_chariots_chaos_knights_dragon_ogres_warhounds_manticore_rank7	resistance_missile.png	55	resistance_missile.png	battle	true
wh2_dlc11_effect_skill_missile_resist_increase_grn_trolls_giant_arachnarok_rank7	resistance_missile.png	706	resistance_missile.png	battle	true
wh2_dlc11_effect_skill_missile_resist_increase_nor_marauder_hunters_marauder_horsemen_rank7	resistance_missile.png	55	resistance_missile.png	battle	true
wh2_dlc11_effect_skill_missile_resist_increase_wef_glade_guard_deepwod_scouts_waywatcher_rank7	resistance_missile.png	55	resistance_missile.png	battle	true
wh2_dlc11_effect_skill_missile_resist_increase_wef_tree_kin_treeman_forest_dragon_great_eagle_rank7	resistance_missile.png	55	resistance_missile.png	battle	true
wh2_dlc11_effect_skill_missile_resistance_increase_dwf_rangers_quarrellers_thunderers_irondrakes_gyrocopters_rank7	resistance_missile.png	55	resistance_missile.png	battle	true
wh2_dlc11_effect_skill_missile_resistance_increase_emp_free_company_crossbowmen_huntsmen_archers_handgunners_pistoliers_outriders_rank7	resistance_missile.png	55	resistance_missile.png	battle	true
wh2_dlc11_effect_skill_morale_increase_brt_peasant_mob_men_at_arms_spear_at_arms	morale.png	61	morale.png	battle	true
wh2_dlc11_effect_skill_morale_increase_brt_peasant_mob_men_at_arms_spear_at_arms_battle_pilgrims_foot_squires_grail_reliquae_rank7	morale.png	61	morale.png	battle	true
wh2_dlc11_effect_skill_morale_increase_bst_ungor_gor_bestigor	morale.png	61	morale.png	battle	true
wh2_dlc11_effect_skill_morale_increase_crypt_ghouls_horrors	morale.png	61	morale.png	battle	true
wh2_dlc11_effect_skill_morale_increase_emp_spearmen_swordsmen_flagellants_huntsmen_empire_knights_rank7	morale.png	61	morale.png	battle	true
wh2_dlc11_effect_skill_morale_increase_grn_all_goblin_squig_rank7	morale.png	61	morale.png	battle	true
wh2_dlc11_effect_skill_physical_resist_increase_brt_peasant_mob_men_at_arms_spear_at_arms_battle_pilgrims_foot_squires_grail_reliquae_rank7	resistance_physical.png	14	resistance_physical.png	battle	true
wh2_dlc11_effect_skill_physical_resist_increase_bst_spawn_minotaur_giant_rank7	resistance_physical.png	14	resistance_physical.png	battle	true
wh2_dlc11_effect_skill_physical_resist_increase_bst_ungor_gor_bestigor_rank7	resistance_physical.png	14	resistance_physical.png	battle	true
wh2_dlc11_effect_skill_physical_resist_increase_chs_trolls_spawn_dragon_ogre_shaggoth_giant_rank7	resistance_physical.png	14	resistance_physical.png	battle	true
wh2_dlc11_effect_skill_physical_resist_increase_grn_all_goblin_squig_rank7	resistance_physical.png	4	resistance_physical.png	battle	true
wh2_dlc11_effect_skill_physical_resist_increase_nor_marauders_spearmen_berserkers_champions_rank7	resistance_physical.png	55	resistance_physical.png	battle	true
wh2_dlc11_effect_skill_physical_resist_increase_wef_eternal_guard_dryads_wardancers_wildwood_rangers_rank7	resistance_physical.png	14	resistance_physical.png	battle	true
wh2_dlc11_effect_skill_physical_resist_increase_wef_tree_kin_treeman	resistance_physical.png	14	resistance_physical.png	battle	true
wh2_dlc11_effect_skill_physical_resistance_crypt_ghouls_horrors	resistance_physical.png	14	resistance_physical.png	battle	true
wh2_dlc11_effect_skill_physical_resistance_increase_dwf_slayers_hammerers_ironbreakers_rank7	resistance_physical.png	55	resistance_physical.png	battle	true
wh2_dlc11_effect_skill_physical_resistance_increase_emp_greatswords_halberds_reiksguard_knights_of_the_blazing_sun_demigryphs_rank7	resistance_physical.png	55	resistance_physical.png	battle	true
wh2_dlc11_effect_skill_range_increase_brt_peasant_bowmen_mounted_yeomen_archers_trebuchet_rank7	accuracy.png	203	accuracy.png	battle	true
wh2_dlc11_effect_skill_range_increase_dwf_bolt_throwers_gyrocopters_gyrobombers	accuracy.png	203	accuracy.png	battle	true
wh2_dlc11_effect_skill_range_increase_grn_all_ranged_cavalry_chariots	accuracy.png	203	accuracy.png	battle	true
wh2_dlc11_effect_skill_range_increase_wef_glade_guard_deepwod_scouts_waywatcher_rank7	accuracy.png	203	accuracy.png	battle	true
wh2_dlc11_effect_skill_rank_increase_crypt_ghouls	experience.png	120	experience.png	campaign	true
wh2_dlc11_effect_skill_recruitment_duration_crypt_horrors	turns.png	130	turns.png	campaign	false
wh2_dlc11_effect_skill_reload_increase_brt_peasant_bowmen_mounted_yeomen_archers	icon_stat_reload_time_force.png	202	ranged_damage.png	battle	true
wh2_dlc11_effect_skill_reload_increase_brt_peasant_bowmen_mounted_yeomen_archers_trebuchet_rank7	icon_stat_reload_time_force.png	202	ranged_damage.png	battle	true
wh2_dlc11_effect_skill_reload_increase_bst_ungor_raider_centigors_throwing_axes_cygor_rank7	icon_stat_reload_time_force.png	202	ranged_damage.png	battle	true
wh2_dlc11_effect_skill_reload_increase_chs_hellcannon_marauder_horsemen_rank7	icon_stat_reload_time_force.png	101	ranged_damage.png	battle	true
wh2_dlc11_effect_skill_reload_increase_dwf_all_artillery_rank7	icon_stat_reload_time_force.png	101	ranged_damage.png	battle	true
wh2_dlc11_effect_skill_reload_increase_dwf_irondrakes_flame_cannon	icon_stat_reload_time_force.png	202	ranged_damage.png	battle	true
wh2_dlc11_effect_skill_reload_increase_dwf_rangers_quarrellers_thunderers_irondrakes_gyrocopters_rank7	icon_stat_reload_time_force.png	202	ranged_damage.png	battle	true
wh2_dlc11_effect_skill_reload_increase_emp_artillery_war_wagon_steam_tank_luminark_rank7	icon_stat_reload_time_force.png	101	ranged_damage.png	battle	true
wh2_dlc11_effect_skill_reload_increase_emp_free_company_crossbowmen_huntsmen_archers_handgunners_pistoliers_outriders_rank7	icon_stat_reload_time_force.png	101	ranged_damage.png	battle	true
wh2_dlc11_effect_skill_reload_increase_emp_war_wagon_steam_tank_luminark	icon_stat_reload_time_force.png	202	ranged_damage.png	battle	true
wh2_dlc11_effect_skill_reload_increase_grn_orc_arrer_boyz_savage_orc_arrer_boyz	icon_stat_reload_time_force.png	202	ranged_damage.png	battle	true
wh2_dlc11_effect_skill_reload_increase_grn_rock_lobber_doom_diver_rank7	icon_stat_reload_time_force.png	202	ranged_damage.png	battle	true
wh2_dlc11_effect_skill_reload_increase_nor_marauder_hunters_marauder_horsemen_rank7	icon_stat_reload_time_force.png	202	ranged_damage.png	battle	true
wh2_dlc11_effect_skill_reload_increase_wef_glade_guard_deepwood_scouts_waywatchers	icon_stat_reload_time_force.png	202	ranged_damage.png	battle	true
wh2_dlc11_effect_skill_reload_increase_wef_hawk_riders	icon_stat_reload_time_force.png	202	ranged_damage.png	battle	true
wh2_dlc11_effect_skill_speed_increase_brt_pegasus_knights_royal_pegasus_knights_royal_hippogryph_knights	battle_movement.png	115	battle_movement.png	battle	true
wh2_dlc11_effect_skill_speed_increase_bst_ungor_raiders_centigors_throwing_axes	battle_movement.png	115	battle_movement.png	battle	true
