effects_tables	3
effect	icon	priority	icon_negative	category	is_positive_value_good
wh2_main_def_morathi_wh2_main_effect_magic_shadow_reduce_wom_cost_melkoths_enfeebling_foe	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_def_morathi_wh2_main_effect_magic_shadow_reduce_wom_cost_melkoths_enfeebling_foe_upgraded	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_def_morathi_wh_dlc05_effect_magic_shadow_cooldown_enfeebling_foe	magic_cooldown.png	0	magic_cooldown.png	battle	false
wh2_main_def_morathi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_def_morathi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_def_morathi_wh_dlc05_effect_magic_shadow_the_withering	spell_ability.png	0	spell_ability.png	battle	true
wh2_main_def_morathi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_def_morathi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_def_morathi_wh2_main_effect_magic_shadow_enable_the_withering_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_def_morathi_wh_dlc05_effect_magic_shadow_cooldown_the_withering	magic_cooldown.png	0	magic_cooldown.png	battle	false
wh2_main_def_morathi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_def_morathi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_def_morathi_wh2_main_effect_magic_shadow_enable_the_withering_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_def_morathi_wh2_main_effect_magic_shadow_miscast_reduction_the_withering_upgraded	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_def_morathi_wh2_main_effect_magic_shadow_reduce_wom_cost_the_withering	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_def_morathi_wh2_main_effect_magic_shadow_reduce_wom_cost_the_withering_upgraded	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_def_morathi_wh_dlc05_effect_magic_shadow_cooldown_the_withering	magic_cooldown.png	0	magic_cooldown.png	battle	false
wh2_main_def_morathi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_def_morathi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_def_morathi_wh_dlc05_effect_magic_shadow_penumbral_pendulum	spell_ability.png	0	spell_ability.png	battle	true
wh2_main_def_morathi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_def_morathi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_def_morathi_wh2_main_effect_magic_shadow_enable_penumbral_pendulum_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_def_morathi_wh_dlc05_effect_magic_shadow_cooldown_penumbral_pendulum	magic_cooldown.png	0	magic_cooldown.png	battle	false
wh2_main_def_morathi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_def_morathi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_def_morathi_wh2_main_effect_magic_shadow_enable_penumbral_pendulum_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_def_morathi_wh2_main_effect_magic_shadow_miscast_reduction_penumbral_pendulum_upgraded	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_def_morathi_wh2_main_effect_magic_shadow_reduce_wom_cost_penumbral_pendulum	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_def_morathi_wh2_main_effect_magic_shadow_reduce_wom_cost_penumbral_pendulum_upgraded	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_def_morathi_wh_dlc05_effect_magic_shadow_cooldown_penumbral_pendulum	magic_cooldown.png	0	magic_cooldown.png	battle	false
wh2_main_def_morathi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_def_morathi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_def_morathi_wh_dlc05_effect_magic_shadow_pit_of_shades	spell_ability.png	0	spell_ability.png	battle	true
wh2_main_def_morathi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_def_morathi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_def_morathi_wh2_main_effect_magic_shadow_enable_pit_of_shades_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_def_morathi_wh_dlc05_effect_magic_shadow_cooldown_pit_of_shades	magic_cooldown.png	0	magic_cooldown.png	battle	false
wh2_main_def_morathi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_def_morathi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_def_morathi_wh2_main_effect_magic_shadow_enable_pit_of_shades_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_def_morathi_wh2_main_effect_magic_shadow_miscast_reduction_pit_of_shades_upgraded	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_def_morathi_wh2_main_effect_magic_shadow_reduce_wom_cost_pit_of_shades	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_def_morathi_wh2_main_effect_magic_shadow_reduce_wom_cost_pit_of_shades_upgraded	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_def_morathi_wh_dlc05_effect_magic_shadow_cooldown_pit_of_shades	magic_cooldown.png	0	magic_cooldown.png	battle	false
wh2_main_def_morathi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_def_morathi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_def_morathi_wh_dlc05_effect_magic_shadow_okkams_mindrazor	spell_ability.png	0	spell_ability.png	battle	true
wh2_main_def_morathi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_def_morathi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_def_morathi_wh2_main_effect_magic_shadow_enable_okkams_mindrazor_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_def_morathi_wh_dlc05_effect_magic_shadow_cooldown_okkams_mindrazor	magic_cooldown.png	0	magic_cooldown.png	battle	false
wh2_main_def_morathi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_def_morathi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
wh2_main_def_morathi_wh2_main_effect_magic_shadow_enable_okkams_mindrazor_upgraded	spell_ability.png	4	spell_ability.png	battle	true
wh2_main_def_morathi_wh2_main_effect_magic_shadow_miscast_reduction_okkams_mindrazor_upgraded	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_def_morathi_wh2_main_effect_magic_shadow_reduce_wom_cost_okkams_mindrazor	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_def_morathi_wh2_main_effect_magic_shadow_reduce_wom_cost_okkams_mindrazor_upgraded	spell_ability.png	0	spell_ability.png	battle	false
wh2_main_def_morathi_wh_dlc05_effect_magic_shadow_cooldown_okkams_mindrazor	magic_cooldown.png	0	magic_cooldown.png	battle	false
wh2_main_def_morathi_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
wh2_main_def_morathi_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
dlc03_bst_malagor_wh_dlc03_effect_ability_enable_bestial_surge	general_ability.png	600	general_ability.png	battle	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
dlc03_bst_malagor_wh2_main_effect_magic_wild_enable_viletide_upgraded	spell_ability.png	4	spell_ability.png	battle	true
dlc03_bst_malagor_wh_dlc03_effect_magic_wild_cooldown_viletide	magic_cooldown.png	0	magic_cooldown.png	battle	false
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
dlc03_bst_malagor_wh2_main_effect_magic_wild_enable_viletide_upgraded	spell_ability.png	4	spell_ability.png	battle	true
dlc03_bst_malagor_wh2_main_effect_magic_wild_miscast_reduction_viletide_upgraded	spell_ability.png	0	spell_ability.png	battle	false
dlc03_bst_malagor_wh2_main_effect_magic_wild_reduce_wom_cost_viletide	spell_ability.png	0	spell_ability.png	battle	false
dlc03_bst_malagor_wh2_main_effect_magic_wild_reduce_wom_cost_viletide_upgraded	spell_ability.png	0	spell_ability.png	battle	false
dlc03_bst_malagor_wh_dlc03_effect_magic_wild_cooldown_viletide	magic_cooldown.png	0	magic_cooldown.png	battle	false
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
dlc03_bst_malagor_wh_dlc03_effect_magic_wild_enable_devolve	spell_ability.png	3	spell_ability.png	battle	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
dlc03_bst_malagor_wh2_main_effect_magic_wild_enable_devolve_upgraded	spell_ability.png	4	spell_ability.png	battle	true
dlc03_bst_malagor_wh_dlc03_effect_magic_wild_cooldown_devolve	magic_cooldown.png	0	magic_cooldown.png	battle	false
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
dlc03_bst_malagor_wh2_main_effect_magic_wild_enable_devolve_upgraded	spell_ability.png	4	spell_ability.png	battle	true
dlc03_bst_malagor_wh2_main_effect_magic_wild_miscast_reduction_devolve_upgraded	spell_ability.png	0	spell_ability.png	battle	false
dlc03_bst_malagor_wh2_main_effect_magic_wild_reduce_wom_cost_devolve	spell_ability.png	0	spell_ability.png	battle	false
dlc03_bst_malagor_wh2_main_effect_magic_wild_reduce_wom_cost_devolve_upgraded	spell_ability.png	0	spell_ability.png	battle	false
dlc03_bst_malagor_wh_dlc03_effect_magic_wild_cooldown_devolve	magic_cooldown.png	0	magic_cooldown.png	battle	false
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
dlc03_bst_malagor_wh_dlc03_effect_magic_wild_enable_bray_scream	spell_ability.png	3	spell_ability.png	battle	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
dlc03_bst_malagor_wh2_main_effect_magic_wild_enable_bray_scream_upgraded	spell_ability.png	4	spell_ability.png	battle	true
dlc03_bst_malagor_wh_dlc03_effect_magic_wild_cooldown_bray_scream	magic_cooldown.png	0	magic_cooldown.png	battle	false
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
dlc03_bst_malagor_wh2_main_effect_magic_wild_enable_bray_scream_upgraded	spell_ability.png	4	spell_ability.png	battle	true
dlc03_bst_malagor_wh2_main_effect_magic_wild_miscast_reduction_bray_scream_upgraded	spell_ability.png	0	spell_ability.png	battle	false
dlc03_bst_malagor_wh2_main_effect_magic_wild_reduce_wom_cost_bray_scream	spell_ability.png	0	spell_ability.png	battle	false
dlc03_bst_malagor_wh2_main_effect_magic_wild_reduce_wom_cost_bray_scream_upgraded	spell_ability.png	0	spell_ability.png	battle	false
dlc03_bst_malagor_wh_dlc03_effect_magic_wild_cooldown_bray_scream	magic_cooldown.png	0	magic_cooldown.png	battle	false
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
dlc03_bst_malagor_wh_dlc03_effect_magic_wild_enable_traitor_kin	spell_ability.png	3	spell_ability.png	battle	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
dlc03_bst_malagor_wh2_main_effect_magic_wild_enable_traitor_kin_upgraded	spell_ability.png	4	spell_ability.png	battle	true
dlc03_bst_malagor_wh_dlc03_effect_magic_wild_cooldown_traitor_kin	magic_cooldown.png	0	magic_cooldown.png	battle	false
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
dlc03_bst_malagor_wh2_main_effect_magic_wild_enable_traitor_kin_upgraded	spell_ability.png	4	spell_ability.png	battle	true
dlc03_bst_malagor_wh2_main_effect_magic_wild_miscast_reduction_traitor_kin_upgraded	spell_ability.png	0	spell_ability.png	battle	false
dlc03_bst_malagor_wh2_main_effect_magic_wild_reduce_wom_cost_traitor_kin	spell_ability.png	0	spell_ability.png	battle	false
dlc03_bst_malagor_wh2_main_effect_magic_wild_reduce_wom_cost_traitor_kin_upgraded	spell_ability.png	0	spell_ability.png	battle	false
dlc03_bst_malagor_wh_dlc03_effect_magic_wild_cooldown_traitor_kin	magic_cooldown.png	0	magic_cooldown.png	battle	false
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
dlc03_bst_malagor_wh_dlc03_effect_magic_wild_enable_mantle_of_ghorok	spell_ability.png	3	spell_ability.png	battle	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
dlc03_bst_malagor_wh2_main_effect_magic_wild_reduce_wom_cost_mantle_of_ghorok	spell_ability.png	0	spell_ability.png	battle	false
dlc03_bst_malagor_wh_dlc03_effect_magic_wild_cooldown_mantle_of_ghorok	magic_cooldown.png	0	magic_cooldown.png	battle	false
dlc03_bst_malagor_wh_dlc03_effect_magic_wild_enable_mantle_of_ghorok	spell_ability.png	3	spell_ability.png	battle	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
dlc03_bst_malagor_wh_dlc03_effect_magic_wild_enable_savage_dominion	spell_ability.png	3	spell_ability.png	battle	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
dlc03_bst_malagor_wh2_main_effect_magic_wild_reduce_wom_cost_savage_dominion	spell_ability.png	0	spell_ability.png	battle	false
dlc03_bst_malagor_wh_dlc03_effect_magic_wild_enable_savage_dominion	spell_ability.png	3	spell_ability.png	battle	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_ability_enable_life-leeching	general_ability.png	600	general_ability.png	battle	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
dlc03_bst_malagor_wh2_main_effect_magic_death_enable_spirit_leech_upgraded	spell_ability.png	4	spell_ability.png	battle	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_magic_death_cooldown_spirit_leech	magic_cooldown.png	0	magic_cooldown.png	battle	false
dlc03_bst_malagor_wh2_main_effect_magic_death_enable_spirit_leech_upgraded	spell_ability.png	4	spell_ability.png	battle	true
dlc03_bst_malagor_wh2_main_effect_magic_death_miscast_reduction_spirit_leech_upgraded	spell_ability.png	0	spell_ability.png	battle	false
dlc03_bst_malagor_wh2_main_effect_magic_death_reduce_wom_cost_spirit_leech	spell_ability.png	0	spell_ability.png	battle	false
dlc03_bst_malagor_wh2_main_effect_magic_death_reduce_wom_cost_spirit_leech_upgraded	spell_ability.png	0	spell_ability.png	battle	false
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_magic_death_cooldown_spirit_leech	magic_cooldown.png	0	magic_cooldown.png	battle	false
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_magic_death_enable_aspect_of_the_dreadknight	spell_ability.png	3	spell_ability.png	battle	true
dlc03_bst_malagor_wh2_main_effect_magic_death_enable_aspect_of_the_dreadknight_upgraded	spell_ability.png	4	spell_ability.png	battle	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_magic_death_cooldown_aspect_of_the_dreadknight	magic_cooldown.png	0	magic_cooldown.png	battle	false
dlc03_bst_malagor_wh2_main_effect_magic_death_enable_aspect_of_the_dreadknight_upgraded	spell_ability.png	4	spell_ability.png	battle	true
dlc03_bst_malagor_wh2_main_effect_magic_death_miscast_reduction_aspect_of_the_dreadknight_upgraded	spell_ability.png	0	spell_ability.png	battle	false
dlc03_bst_malagor_wh2_main_effect_magic_death_reduce_wom_cost_aspect_of_the_dreadknight	spell_ability.png	0	spell_ability.png	battle	false
dlc03_bst_malagor_wh2_main_effect_magic_death_reduce_wom_cost_aspect_of_the_dreadknight_upgraded	spell_ability.png	0	spell_ability.png	battle	false
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_magic_death_cooldown_aspect_of_the_dreadknight	magic_cooldown.png	0	magic_cooldown.png	battle	false
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_magic_death_enable_doom_and_darkness	spell_ability.png	3	spell_ability.png	battle	true
dlc03_bst_malagor_wh2_main_effect_magic_death_enable_doom_and_darkness_upgraded	spell_ability.png	4	spell_ability.png	battle	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_magic_death_cooldown_doom_and_darkness	magic_cooldown.png	0	magic_cooldown.png	battle	false
dlc03_bst_malagor_wh2_main_effect_magic_death_enable_doom_and_darkness_upgraded	spell_ability.png	4	spell_ability.png	battle	true
dlc03_bst_malagor_wh2_main_effect_magic_death_miscast_reduction_doom_and_darkness_upgraded	spell_ability.png	0	spell_ability.png	battle	false
dlc03_bst_malagor_wh2_main_effect_magic_death_reduce_wom_cost_doom_and_darkness	spell_ability.png	0	spell_ability.png	battle	false
dlc03_bst_malagor_wh2_main_effect_magic_death_reduce_wom_cost_doom_and_darkness_upgraded	spell_ability.png	0	spell_ability.png	battle	false
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_magic_death_cooldown_doom_and_darkness	magic_cooldown.png	0	magic_cooldown.png	battle	false
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_magic_death_enable_soulblight	spell_ability.png	3	spell_ability.png	battle	true
dlc03_bst_malagor_wh2_main_effect_magic_death_enable_soulblight_upgraded	spell_ability.png	4	spell_ability.png	battle	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_magic_death_cooldown_soulblight	magic_cooldown.png	0	magic_cooldown.png	battle	false
dlc03_bst_malagor_wh2_main_effect_magic_death_enable_soulblight_upgraded	spell_ability.png	4	spell_ability.png	battle	true
dlc03_bst_malagor_wh2_main_effect_magic_death_miscast_reduction_soulblight_upgraded	spell_ability.png	0	spell_ability.png	battle	false
dlc03_bst_malagor_wh2_main_effect_magic_death_reduce_wom_cost_soulblight	spell_ability.png	0	spell_ability.png	battle	false
dlc03_bst_malagor_wh2_main_effect_magic_death_reduce_wom_cost_soulblight_upgraded	spell_ability.png	0	spell_ability.png	battle	false
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_magic_death_cooldown_soulblight	magic_cooldown.png	0	magic_cooldown.png	battle	false
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_magic_death_enable_the_fate_of_bjuna	spell_ability.png	3	spell_ability.png	battle	true
dlc03_bst_malagor_wh2_main_effect_magic_death_reduce_wom_cost_the_fate_of_bjuna	spell_ability.png	0	spell_ability.png	battle	false
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_magic_death_cooldown_the_fate_of_bjuna	magic_cooldown.png	0	magic_cooldown.png	battle	false
dlc03_bst_malagor_wh_main_effect_magic_death_enable_the_fate_of_bjuna	spell_ability.png	3	spell_ability.png	battle	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_magic_death_enable_the_purple_sun_of_xereus	spell_ability.png	3	spell_ability.png	battle	true
dlc03_bst_malagor_wh2_main_effect_magic_death_enable_the_purple_sun_of_xereus_upgraded	spell_ability.png	4	spell_ability.png	battle	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_magic_death_cooldown_the_purple_sun_of_xereus	magic_cooldown.png	0	magic_cooldown.png	battle	false
dlc03_bst_malagor_wh2_main_effect_magic_death_enable_the_purple_sun_of_xereus_upgraded	spell_ability.png	4	spell_ability.png	battle	true
dlc03_bst_malagor_wh2_main_effect_magic_death_miscast_reduction_the_purple_sun_of_xereus_upgraded	spell_ability.png	0	spell_ability.png	battle	false
dlc03_bst_malagor_wh2_main_effect_magic_death_reduce_wom_cost_the_purple_sun_of_xereus	spell_ability.png	0	spell_ability.png	battle	false
dlc03_bst_malagor_wh2_main_effect_magic_death_reduce_wom_cost_the_purple_sun_of_xereus_upgraded	spell_ability.png	0	spell_ability.png	battle	false
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_magic_death_cooldown_the_purple_sun_of_xereus	magic_cooldown.png	0	magic_cooldown.png	battle	false
dlc03_bst_malagor_wh_dlc05_effect_magic_ability_enable_smoke_and_mirrors	general_ability.png	600	general_ability.png	battle	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
dlc03_bst_malagor_wh2_main_effect_magic_shadow_enable_melkoths_mystifying_miasma_upgraded	spell_ability.png	4	spell_ability.png	battle	true
dlc03_bst_malagor_wh_dlc05_effect_magic_shadow_cooldown_melkoths_mystifying_miasma	magic_cooldown.png	0	magic_cooldown.png	battle	false
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
dlc03_bst_malagor_wh2_main_effect_magic_shadow_enable_melkoths_mystifying_miasma_upgraded	spell_ability.png	4	spell_ability.png	battle	true
dlc03_bst_malagor_wh2_main_effect_magic_shadow_miscast_reduction_melkoths_mystifying_miasma_upgraded	spell_ability.png	0	spell_ability.png	battle	false
dlc03_bst_malagor_wh2_main_effect_magic_shadow_reduce_wom_cost_melkoths_mystifying_miasma	spell_ability.png	0	spell_ability.png	battle	false
dlc03_bst_malagor_wh2_main_effect_magic_shadow_reduce_wom_cost_melkoths_mystifying_miasma_upgraded	spell_ability.png	0	spell_ability.png	battle	false
dlc03_bst_malagor_wh_dlc05_effect_magic_shadow_cooldown_melkoths_mystifying_miasma	magic_cooldown.png	0	magic_cooldown.png	battle	false
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
dlc03_bst_malagor_wh_dlc05_effect_magic_shadow_enfeebling_foe	spell_ability.png	0	spell_ability.png	battle	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
dlc03_bst_malagor_wh2_main_effect_magic_shadow_enable_melkoths_enfeebling_foe_upgraded	spell_ability.png	4	spell_ability.png	battle	true
dlc03_bst_malagor_wh_dlc05_effect_magic_shadow_cooldown_enfeebling_foe	magic_cooldown.png	0	magic_cooldown.png	battle	false
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
dlc03_bst_malagor_wh2_main_effect_magic_shadow_enable_melkoths_enfeebling_foe_upgraded	spell_ability.png	4	spell_ability.png	battle	true
dlc03_bst_malagor_wh2_main_effect_magic_shadow_miscast_reduction_melkoths_enfeebling_foe_upgraded	spell_ability.png	0	spell_ability.png	battle	false
dlc03_bst_malagor_wh2_main_effect_magic_shadow_reduce_wom_cost_melkoths_enfeebling_foe	spell_ability.png	0	spell_ability.png	battle	false
dlc03_bst_malagor_wh2_main_effect_magic_shadow_reduce_wom_cost_melkoths_enfeebling_foe_upgraded	spell_ability.png	0	spell_ability.png	battle	false
dlc03_bst_malagor_wh_dlc05_effect_magic_shadow_cooldown_enfeebling_foe	magic_cooldown.png	0	magic_cooldown.png	battle	false
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
dlc03_bst_malagor_wh_dlc05_effect_magic_shadow_the_withering	spell_ability.png	0	spell_ability.png	battle	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_skill		0		campaign	true
dlc03_bst_malagor_wh2_main_effect_magic_shadow_enable_the_withering_upgraded	spell_ability.png	4	spell_ability.png	battle	true
dlc03_bst_malagor_wh_dlc05_effect_magic_shadow_cooldown_the_withering	magic_cooldown.png	0	magic_cooldown.png	battle	false
dlc03_bst_malagor_wh_main_effect_agent_action_success_chance_enemy_skill		0		campaign	true
